i,group,x1,x2,omega1,omega2,A1,A2,res1,res2,lambda_min,lambda_max,anisotropy,detG,logdetG,lambda_radial,lambda_tangent,ratio_tangent_radial
9830,4,0.20191288694122264,0.19957848461830996,0.4553197921883429,0.5580318216487955,0.4624083570900245,0.5602080027909794,-0.007088564901681582,-0.002176181142183875,2.1387661089763292,2.41911012024774,1.1310774516646849,5.173910739067518,1.6436288317919687,2.2541765506652434,2.3036996785588255,1.0219694982981555
9836,4,0.2017076446375767,0.19956789379601333,0.4553197921883429,0.5580318216487955,0.4618716626341226,0.5601783449459603,-0.006551870445779706,-0.002146523297164804,2.1393241378224825,2.420322128324842,1.1313489552772373,5.177853550431219,1.6443905978917561,2.2553131365521013,2.304333129595223,1.021735337877765
9837,4,0.20160037385908186,0.19957228045684092,0.4553197921883429,0.5580318216487955,0.46159081601592056,0.560192099657603,-0.00627102382757766,-0.0021602780088074702,2.139551645938921,2.420919432474248,1.1315078264501774,5.1796821564357955,1.644743694627375,2.2558697140960127,2.3046013643171563,1.0216021563287274
9839,4,0.20162209642834492,0.19959421423180668,0.4553197921883429,0.5580318216487955,0.46164690264616454,0.5602566008786241,-0.006327110457821639,-0.002224779229828555,2.139358474607546,2.420715322084547,1.1315145875815014,5.178777838913909,1.6445690899999323,2.2556703444804196,2.3044034522116736,1.0216047118101734
9853,4,0.20193804041998953,0.1995636159354906,0.4553197921883429,0.5580318216487955,0.46247468637514905,0.5601639655980535,-0.007154894186806149,-0.002132143949257981,2.138802211875726,2.419020842147935,1.1310166170187648,5.173807127759485,1.643608805867534,2.2540992156935173,2.3037238383301437,1.0220152787823753
9856,4,0.20179865335399091,0.19956961964093528,0.4553197921883429,0.5580318216487955,0.46210974599352295,0.5601827366617427,-0.006789953805180049,-0.0021509150129471744,2.1390959401934184,2.419795565315943,1.1312234855147,5.176174869865372,1.6440663413777863,2.2548204285364264,2.304071076972935,1.021842381687342
9859,4,0.20169134610677228,0.19961304088550713,0.4553197921883429,0.5580318216487955,0.4618274615594215,0.5603115821894306,-0.006507669371078606,-0.0022797605406350563,2.1390718049250137,2.420250605020248,1.131448976816882,5.177089830051517,1.6442430895272921,2.25522849860434,2.3040939113409222,1.0216676105178801
9869,4,0.20185719997425186,0.19953757669960312,0.4553197921883429,0.5580318216487955,0.46226404516478425,0.5600878039208443,-0.006944252976441356,-0.0020559822720488397,2.139163286628931,2.4195781813180472,1.1310862506111055,5.175872814603966,1.6440079847568165,2.2546302557547797,2.304111212192199,1.0219463729412497
9870,4,0.20171261360707682,0.19960363129098438,0.4553197921883429,0.5580318216487955,0.46188343614444843,0.5602836771102455,-0.006563643956105536,-0.002251855461450014,2.1390817329981395,2.4201632940015863,1.1314029083916688,5.176927093071398,1.6442116549678663,2.2551505784941046,2.304094448505621,1.0217031494385618
9875,4,0.20169642428218879,0.19961272949283893,0.4553197921883429,0.5580318216487955,0.4618407604198054,0.5603106255432301,-0.006520968231462476,-0.002278803894434578,2.13906168931843,2.420222693375219,1.1314412788844697,5.177005643017997,1.644226827936168,2.2552025263721536,2.3040818563214955,1.0216740312134946
9876,4,0.20165653730512775,0.1996055753914375,0.4553197921883429,0.5580318216487955,0.46173663359517614,0.5602898353214913,-0.00641684140683324,-0.0022580136726958466,2.139203044032135,2.420476934514895,1.1314853637981896,5.177891626323834,1.6443979514702705,2.2554430264160645,2.3042369521309656,1.0216338542554255
9879,4,0.20160766288599763,0.1995856132203775,0.4553197921883429,0.5580318216487955,0.4616094302989299,0.560231352619637,-0.006289638110587026,-0.002199530970841468,2.139448341528373,2.4208291962773347,1.1315202845925925,5.179239009099008,1.6446581360387968,2.2557801615872908,2.304497376218416,1.0215966145374933
9883,4,0.20176021493722346,0.19958314391804302,0.4553197921883429,0.5580318216487955,0.46200869931721045,0.56022290767,-0.0066889071288675495,-0.002191086021204547,2.13910033496446,2.4199658932840076,1.1313007874051937,5.17654985292639,1.6441387828018987,2.2549741892509005,2.3040920389975668,1.0217820008675944
9885,4,0.201715263171594,0.1995586145407726,0.4553197921883429,0.5580318216487955,0.46189191711331123,0.5601509271294421,-0.006572124924968337,-0.0021191054806466436,2.1393658339712633,2.420312443277645,1.1313223782698567,5.177933748683704,1.6444060864780259,2.2553077559496804,2.3043705212992274,1.0217543549079346
9896,4,0.20179300874070488,0.19957310709648138,0.4553197921883429,0.5580318216487955,0.46209485590952376,0.5601930629210197,-0.006775063721180863,-0.002161241272224168,2.1390868880657408,2.4198150840152417,1.1312373973753578,5.176194717760702,1.644070175841995,2.254837271062196,2.304064701018786,1.021831921348985
9906,4,0.20172290390902334,0.19957906226820912,0.4553197921883429,0.5580318216487955,0.461911207617024,0.5602111579348328,-0.00659141542868108,-0.002179336286037281,2.1392156896785037,2.420194125504011,1.1313464729999876,5.177317245345926,1.6442870158077232,2.2551890966935995,2.304220718488915,1.021741689806501
9910,4,0.20179983497735526,0.19957237392978325,0.4553197921883429,0.5580318216487955,0.4621127433324943,0.5601908488836945,-0.0067929511441514046,-0.0021590272348990247,2.139075337544264,2.419778741255683,1.1312265158616042,5.176089027733934,1.644049757153835,2.2548036087138663,2.3040504700860804,1.0218408650677584
9914,4,0.20184305061923788,0.1996024113105357,0.4553197921883429,0.5580318216487955,0.46222479443697984,0.560279088195423,-0.006905002248636938,-0.0022472665466275465,2.138778206901164,2.4194217967156764,1.131216780173355,5.174606612117147,1.6437633192798018,2.254458070767653,2.3037419328491877,1.021860624830673
9917,4,0.2016078281452104,0.19959448464865287,0.4553197921883429,0.5580318216487955,0.46160955736491643,0.5602575068298248,-0.006289765176573536,-0.00222568518102928,2.1393907738216535,2.420795940717629,1.1315351876521809,5.179028500876206,1.6446174905886521,2.2557456166238334,2.304441097915449,1.0215873106137285
9926,4,0.20176465301802332,0.19954435525540107,0.4553197921883429,0.5580318216487955,0.462021645461489,0.5601085041017019,-0.006701853273146097,-0.0020766824529063754,2.139340109957511,2.42008223012485,1.131228372179174,5.177378984301516,1.644298940629895,2.2550983316498794,2.3043240084324825,1.0218286165581918
9929,4,0.20174634412747286,0.19958132092672545,0.4553197921883429,0.5580318216487955,0.4619724661319738,0.5602176384771764,-0.0066526739436308935,-0.0021858168283809265,2.1391451947898013,2.4200518588779207,1.1313172498866877,5.17684230506083,1.6441952767760581,2.2550552480747674,2.3041418055929546,1.0217673414254902
9932,4,0.20178701071826374,0.19957692257714463,0.4553197921883429,0.5580318216487955,0.46207902977395166,0.5602043590240031,-0.006759237585608757,-0.002172537375207617,2.1390765635997737,2.419835427275198,1.1312523677053172,5.17621325025282,1.6440737561669156,2.2548547554259315,2.3040572354490396,1.0218206870773874
9935,4,0.20179416120642082,0.19957535233713045,0.4553197921883429,0.5580318216487955,0.4620977944357021,0.5601996743776253,-0.006778002247359194,-0.0021678527288298,2.1390696423809055,2.4198002882892147,1.1312396007807581,5.176121337304022,1.644055999215955,2.2548225501638415,2.304047380506279,1.0218309109685197
9939,4,0.2017214381512407,0.1996176453546863,0.4553197921883429,0.5580318216487955,0.46190604563991927,0.5603249299920843,-0.006586253451576374,-0.0022931083432887744,2.13897024916733,2.4200616707533253,1.1314143671214782,5.176439914891545,1.6441175448721193,2.2550500561499693,2.303981863770687,1.0216987678332332
9941,4,0.20190102179864866,0.19954622637745123,0.4553197921883429,0.5580318216487955,0.46237841649688943,0.5601129718912883,-0.007058624308546535,-0.0020811502424927797,2.139002920041333,2.4192961142124774,1.1310391825765849,5.17488145274514,1.6438164312069492,2.2543633451723366,2.3039356890814746,1.0219895093731435
9943,4,0.201763972090779,0.19953401790286204,0.4553197921883429,0.5580318216487955,0.46202021893346445,0.5600780293209601,-0.006700426745121557,-0.0020462076721645683,2.139408454560177,2.420123888986812,1.1312117065950105,5.17763350918144,1.6443481003735718,2.255141373286218,2.30439097026077,1.0218388068960773
9945,4,0.20159933129728247,0.19956009862280852,0.4553197921883429,0.5580318216487955,0.4615885072970431,0.5601561923214878,-0.006268715108700196,-0.002124370672692333,2.1396326318454064,2.4209697547983384,1.1314885175920515,5.179985888077297,1.6448023319582787,2.2559215014959664,2.3046808851477776,1.021613954040279
9946,4,0.20179246524154207,0.19957396017440296,0.4553197921883429,0.5580318216487955,0.4620934044255816,0.5601955824466551,-0.006773612237238713,-0.0021637607978596263,2.139082676800991,2.419815072693465,1.1312396191774647,5.176184503060522,1.6440682024405264,2.254836919747006,2.30406082974745,1.0218303636814527
9952,4,0.20186714936456895,0.19953797052842534,0.4553197921883429,0.5580318216487955,0.46229006612186246,0.5600888885103705,-0.006970273933519566,-0.00205706686157503,2.139137025822944,2.4195198916254976,1.1310728870651416,5.17568458489122,1.6439716173377892,2.2545756619996764,2.3040812554487644,1.021957831925312
9955,4,0.20174308826501178,0.1995777282617952,0.4553197921883429,0.5580318216487955,0.46196406998709205,0.5602070703760176,-0.006644277798749154,-0.002175248727222079,2.1391761470337216,2.4200835941458476,1.1313157158664306,5.176985098424436,1.6442228594965442,2.2550863300232633,2.304173411156305,1.02176727359814
9957,4,0.20179938359419522,0.19956886055062584,0.4553197921883429,0.5580318216487955,0.4621116828916067,0.5601804928246313,-0.006791890703263803,-0.0021486711758358368,2.1390990996126775,2.419794166141942,1.131221160618547,5.176179522042239,1.6440672401447123,2.254819424885199,2.30407384086942,1.0218440622963538
9961,4,0.20190665603445035,0.19953939247773042,0.4553197921883429,0.5580318216487955,0.4623933940679965,0.5600927769959532,-0.007073601879653613,-0.002060955347157667,2.1390336565069936,2.4192889570485137,1.1310195843291089,5.174940503942472,1.6438278422626331,2.2543594390281694,2.3039631745273375,1.0220034723125393
9972,4,0.20171912700076056,0.19957050198376547,0.4553197921883429,0.5580318216487955,0.4619016188775008,0.5601859471346491,-0.00658182668915791,-0.0021541254858535863,2.139279928055259,2.4202469661352315,1.1313372010812017,5.177585755589737,1.6443388772773762,2.2552418647442556,2.304285029446235,1.021746299352039
9974,4,0.20174388822054143,0.19954867024167994,0.4553197921883429,0.5580318216487955,0.4619671620411554,0.5601213866759223,-0.006647369852812501,-0.0020895650271267607,2.139361757230292,2.4201851390321565,1.131265028391192,5.177651531862472,1.644351581239808,2.255192753921553,2.3043541423408964,1.021799195804375
9976,4,0.20173427488044057,0.19957842367321116,0.4553197921883429,0.5580318216487955,0.46194098405343115,0.5602091881539422,-0.0066211918650882495,-0.0021773665051466606,2.1391926843073983,2.4201314439542023,1.1313293382628424,5.177127479969129,1.6442503619104158,2.2551307706314354,2.3041933576301643,1.0217559831286376
9980,4,0.20172632363015086,0.19957037243758577,0.4553197921883429,0.5580318216487955,0.4619204547690649,0.5601855100781619,-0.006600662580722005,-0.0021536884293663627,2.1392636001633893,2.420206296716193,1.1313268250492114,5.177459235451188,1.6443144408526837,2.2552039103563715,2.3042659865232116,1.0217550510361997
9984,4,0.20175275737668294,0.19955098439735025,0.4553197921883429,0.5580318216487955,0.4619902903777444,0.5601281417898419,-0.006670498189401519,-0.002096320141046437,2.1393256806062473,2.420125997435367,1.1312564605635669,5.177437696616289,1.6443102807272783,2.255136578485999,2.304315099555615,1.02180733598966
9988,4,0.20171836971067608,0.19957103053269137,0.4553197921883429,0.5580318216487955,0.46189961910210164,0.5601875113370931,-0.006579826913758746,-0.0021556896882976018,2.139278324138563,2.4202493662475035,1.1313391712235858,5.177587008223379,1.6443391192112715,2.2552438985856638,2.304283791800402,1.0217448291271258
9993,4,0.2017395369696842,0.19957430704946644,0.4553197921883429,0.5580318216487955,0.4619548948967287,0.5601970100992508,-0.006635102708385798,-0.0021651884504553243,2.1392066959705334,2.4201163907923045,1.131314891333736,5.177129188210939,1.6442506918697484,2.2551183351011996,2.3042047516616373,1.0217666699775358
9996,4,0.201731646629291,0.19961627773034432,0.4553197921883429,0.5580318216487955,0.46193280537739234,0.5603208202009605,-0.006613013189049444,-0.0022889985521650225,2.138954696173211,2.4200082687298594,1.1313976275698963,5.176288051177736,1.6440882069595772,2.2550006734554913,2.3039622914475797,1.021712462691668
9999,4,0.2017673107765955,0.19958231406699276,0.4553197921883429,0.5580318216487955,0.46202729556714106,0.5602204066451038,-0.006707503378798163,-0.0021885849963082515,2.1390887606999565,2.4199283543323977,1.1312893596526328,5.176441544451573,1.644117859675304,2.254939439930145,2.3040776751022083,1.021791376877769
10008,5,-0.12565956040189494,-0.3026405348631105,-0.30517417612721875,-0.7976686742106429,-0.30812814177757175,-0.8049918497433417,0.0029539656503529965,0.007323175532698789,2.217802316829666,2.473902661235106,1.1154748295021777,5.486627053698295,1.7023136866941726,2.377111490235059,2.314593487829713,0.973700012531106
10013,5,-0.12576914679683765,-0.302666594803289,-0.30517417612721875,-0.7976686742106429,-0.308409680146272,-0.8050565342473827,0.003235504019053259,0.007387860036739746,2.217769631022715,2.473380315738867,1.115255742138681,5.485387750215035,1.7020877840663184,2.3766206588081378,2.3145292879534445,0.9738740927692551
10017,5,-0.12545584873355473,-0.3026067242718121,-0.30517417612721875,-0.7976686742106429,-0.30760374954380015,-0.804912660259863,0.0024295734165813987,0.0072439860492200525,2.2179057378897515,2.47484766917415,1.1158488960531154,5.488978845864424,1.702742235646029,2.378001046531418,2.314752360532482,0.9734025827738001
10020,5,-0.12572075697165996,-0.3026229738254485,-0.30517417612721875,-0.7976686742106429,-0.3082876356700542,-0.8049378863101968,0.0031134595428354284,0.00726921209955389,2.2176904698392423,2.4736693831969756,1.115425897725163,5.485833016649049,1.70216895396413,2.376889137459388,2.314470715576829,0.9737394475413872
10022,5,-0.1254471632743968,-0.3025514968266738,-0.30517417612721875,-0.7976686742106429,-0.3075851989463476,-0.8047584130548031,0.0024110228191288607,0.007089738844160198,2.217753402538531,2.4749867394583105,1.1159882503732559,5.488910262671413,1.7027297408590378,2.378125912851004,2.3146142291458376,0.9732933889824926
10028,5,-0.1255048543961479,-0.3025346587388762,-0.30517417612721875,-0.7976686742106429,-0.3077355768638734,-0.8047067460977089,0.0025614007366546176,0.007038071887065955,2.2176470944859212,2.474767294059681,1.115942793699267,5.488160499200238,1.7025931354770363,2.3779164918903124,2.3144978966552894,0.9733301840281999
10032,5,-0.12563944760691367,-0.30255912799966445,-0.30517417612721875,-0.7976686742106429,-0.30808189488034055,-0.8047650374675746,0.0029077187531217907,0.007096363256931637,2.217584953129699,2.4741384583589188,1.1156904969377355,5.486612217216249,1.7023109825734148,2.377325217840129,2.314398193648488,0.97353032571252
10034,5,-0.1256732913540746,-0.30266020683127975,-0.30517417612721875,-0.7976686742106429,-0.3081622563679613,-0.8050459777995058,0.002988080240742541,0.007377303588862905,2.21784602533064,2.473807295240214,1.1154098467549904,5.486523677182449,1.702294844974345,2.377023505474046,2.314629815096807,0.9737513363946327
10035,5,-0.12555110097346991,-0.3025999625577557,-0.30517417612721875,-0.7976686742106429,-0.30785054475556195,-0.8048863733777827,0.0026763686283431953,0.007217699167139768,2.2177916036771617,2.4744470039712283,1.115725661450122,5.487807789151499,1.7025288659675781,2.377621432569078,2.314617175079312,0.9735011399936414
